ADDRESS,pdq,MSE_EMA,MSE_ARIMA,MSE_GARCH,MSE_GJRGARCH,SHARE_ZERO,MAX_VALUE,AVG_VALUE,MEDIAN_VALUE,PERIODICITY,ENTRIES,CLUSTER
0x0d182abb31c5c5060502bec2c4153f9747e598bb,0 1 1,0.0122933300727528,0.0357347254100618,0.0150878341308794,0.0152353554590284,0.34355828220858897,3.4122808661677477,0.07003697147472625,0.008,0.8111111111111111,1141,0
0xf158c21e0365246a35fd2c7fe96d962f396fa95d,0 0 1,0.000634988737487313,0.000761953864422145,0.000700896389105116,0.000756205490624414,0.5576923076923077,0.25,0.017280842525334145,0.0,1.59,260,0
0xcc88036fa05c86129bf66260c2a905ab2c7b663c,0 1 1,0.00573061240457722,0.0493961552027158,0.00723424290951802,NaN,0.9906,9.8254,0.011134459676309452,0.0,207.33333333333334,10000,3
0xcc44812bc844fd1bd213c21df7acc100a6975f23,2 1 3,0.00382035583360085,0.00825221230985471,0.00461660261724158,0.00455598472598178,0.3825503355704698,1.07,0.045500995620113865,0.01246773745355731,1.1346704871060171,1490,0
0xde4ba164e6b69951d60c975507009dab59fb7119,0 1 1,0.0862610745425528,1.14513942796442,0.104885355419497,0.104847647645397,0.45935919055649244,30.0,0.34835812094749485,0.1,0.8577694235588973,2965,0
0xdc03e01fd6408d706cd5b7603660c54d94287ec7,0 0 0,0.00633024948983116,0.00834580522730349,0.00633225924450369,0.00663070230911011,0.41721854304635764,0.5,0.05320200233469525,0.0,1.5862068965517242,151,0
0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0 0 1,0.410638482387751,368.409467207026,0.48170215132089,0.481498562972097,0.5467,988.0987547809149,1.829151185562213,0.0,1.2319196428571428,10000,3
0xf076c8801da1ea800af216dfbfc36673e42e5484,4 0 3,0.0735768418728577,0.808762170741312,0.09146124804901,0.0885008331417175,0.6426690079016681,17.1,0.20797494184902646,0.0,2.4831804281345566,1139,1
0x92f05c7f2e6acb22113ba2a407c155a6d1e582f0,0 1 1,3.12265106403957e-05,3.96911967354709e-05,3.85502848796606e-05,3.9607028196192e-05,0.0,0.08261543,0.015839574849498328,0.01394892,0.046822742474916385,314,0
0xfd926fbfe1e07acb7dfab4a0b53f39854df1057f,1 0 1,0.0136116818825131,0.0366285847210836,0.0163625102808564,NaN,0.09528907922912205,3.12,0.10293256145292486,0.05,0.5654362416107382,934,0
0x9754a91ad0a9c84ac4649e10cb051cb2870a6412,1 1 1,0.0245616231664458,0.0709666109535972,0.0297011243516725,0.0296288351459862,0.45225863596102744,4.0,0.1317042967214084,0.0098,1.1770150404936368,5645,3
0xbaf6dc2e647aeb6f510f9e318856a1bcd66c5e19,2 0 1,0.0163569826229475,0.922306579388945,0.0188950092178143,NaN,0.0,89.17013170196508,0.0970501495085818,0.03507555445485307,0.0005003001801080648,10000,3
0x30aa4ae594b61cebf388c9c1094bab479cf10bb1,0 0 0,0.0616085325193771,4.45202487407534,0.0721016337828725,0.0722156841481072,0.5235632183908046,85.5,0.2063057211701894,0.0,1.4857142857142858,1740,0
0xc19b11e2540dc903ea59f9b5ead590e548a0f06a,0 1 1,0.0510292707888279,0.3615031328797,0.0613254061719722,0.0614916566010517,0.5496470588235294,12.0,0.16966121044707247,0.0,1.3918918918918919,2125,0
0x3abee31d40deae2e4f319e2faaf6f9a6c4cecdc4,0 0 0,0.0151741275025513,0.0372144580352512,0.0182758690752263,0.0179129429425553,0.6287128712871287,2.0,0.0588643025454516,0.0,4.025,202,1
0xad950babed19971577dac5a7eb662923da771eed,4 0 5,0.0510511525314786,30.216437548676,0.0605980231646376,NaN,0.5756638308842486,339.0,0.25069889263131206,0.0,1.77,3879,0
0xa961212b8e5dd758a8ea2c8efac122901b9ab332,1 1 1,0.0876999936197396,0.297845745890175,0.10442220345617,0.104009750402906,0.44974093264248705,5.0,0.35365882461498005,0.01,1.1711711711711712,965,0
0x59b2ade3d6917b1fa8c5fed3e585984306b06b21,2 0 2,0.00454722286167567,0.00613064351058735,NaN,NaN,0.5793650793650794,0.55,0.033738558544893014,0.0,2,126,0
